tweetid,user,content,date,lang,sentiment
802285006034845696,759585997,realmente hacia un gran trabajo pero donde sea que este espero que sepa que apreciamos mucho lo que hacia,2016-11-25 22:57:05+00:00,es,1
802208923956563968,2562766454,la culpa la tiene el inutil del partner q m toco  x eso no se si llegare a tiempo a las 4,2016-11-25 17:54:46+00:00,es,0
802250510824673280,759585997,si mal no recuerdo creo este es el ultimo capitulo donde escucharemos a tanaka kazunari haciendo de ukai,2016-11-25 20:40:01+00:00,es,none
802245188278190080,122183759,@chepibolaa literal e de irme a la m* el asalto de hace un mes repercute en mi sueldo de esta quincena odio todo csm,2016-11-25 20:18:52+00:00,es,0
802246022781169664,154751688,que se junte de nuevo vozveis,2016-11-25 20:22:11+00:00,es,none
802168993628979200,23361218,@coco_cocain pero sal yo lo hago cuando pasa algo asi soy el lacra de la familia,2016-11-25 15:16:06+00:00,es,0
802167007642796032,1029184669,"creo que hoy sera la primera vez que un viernes llegare temprano a la u, sera porque es la ultima clase",2016-11-25 15:08:12+00:00,es,none
802177481025404928,64450092,@dnapa estoy tomandome un jarro repleto de eso,2016-11-25 15:49:49+00:00,es,neu
802176584992100352,64450092,@dnapa i know y me comi un enrollado del tamaño de mi antebrazo,2016-11-25 15:46:16+00:00,es,none
802171786372771840,54915778,tengo ganas de decir una frase politicamente incorrecta: hoy es viernes niiiguiii blackfriday,2016-11-25 15:27:12+00:00,es,neu
802146036072456192,528790509,lo peor de mi cumple es que ese dia empiezo mis clases de nuevo,2016-11-25 13:44:52+00:00,es,0
801608330322018304,3301423947,@limaaventureros q buen se oral  me encantaria sentir esa boquita recorrer mi pn erecto,2016-11-24 02:08:13+00:00,es,1
801619559253950464,212983310,"@alejvillalobos no imagines, hay varios live action desde hace mas de 10 años",2016-11-24 02:52:50+00:00,es,none
801580935200149504,818717078,lo mas triste es que debo llegar a terninar un ensayo para mañana prayforsergi,2016-11-24 00:19:22+00:00,es,0
801583873742241792,56914588,"amis @ezioolivafans, el sab estare en chimbote x chamba y quiero saber si el chinito bello cantara en evento o privado, para ir",2016-11-24 00:31:02+00:00,es,none
801654351026683904,197894108,"@isalessandra ale yo estoy con unos dolores horribles tipo regla jaja,es q paro de aqui para alla me es imposible, pero llevare frutita",2016-11-24 05:11:05+00:00,es,none
801693355197530112,713559703,@ivettlyoficial el descanso tambien es necesario,2016-11-24 07:46:05+00:00,es,none
801438845392867328,129678872,necesito que sea viernes para que paguen estoy en la miseria total,2016-11-23 14:54:45+00:00,es,0
801404747878113280,2231650947,"buen dia  hoy sera un miercoles pintado de crema y rojo vamos por esos 3 puntos , a dejar todo en la cancha ydaleu @universitario",2016-11-23 12:39:15+00:00,es,none
801404616621621248,407126009,y desde suiza 🇨🇭nadine desea que todos tengan un gran dia miercoles,2016-11-23 12:38:44+00:00,es,none
801935018134302720,2375816780,@vanessasaba75 buen duo con manolo b en cuatro linda cancion  como tantas de mar de copas q estan en el soundtrack de mi vida,2016-11-24 23:46:22+00:00,es,1
801963470061207552,3305344955,tu conectado y yo ni te comento porque se que no te aparezco y no lo veras @abrahammateomus,2016-11-25 01:39:25+00:00,es,none
801967999372685312,599653674,@peruvianjklover que linda y grande que esta holly,2016-11-25 01:57:25+00:00,es,1
801972681339994112,4164277095,@katiapalmam ricardo arjona es increible katii me alegras las noches gracias por tu buen humor tkm,2016-11-25 02:16:01+00:00,es,1
801969840965591040,278631490,extraño tener wifi en las noches y no solo tener fb y wa gratis porque no hablo con nadie,2016-11-25 02:04:44+00:00,es,neu
801969237589901312,752532420,estoy tan cansada que no vere ninguna serie cuando llegue a casa,2016-11-25 02:02:20+00:00,es,none
801968400696299520,350067417,necesito unas salchipapas ahora mismo,2016-11-25 01:59:01+00:00,es,none
802011424918683648,118938637,@huaweimobilepe porque mi equipo g8 se calienta demasiado y la bateria se baja rapido,2016-11-25 04:49:59+00:00,es,0
802024627539214336,514835807,dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas despues este chico,2016-11-25 05:42:26+00:00,es,neu
800684520726884352,765297127400562688,"lo imposible solo tarda un poco mas cada dia puede ser el comienzo de algo maravilloso, es el mañana que tanto t…",2016-11-21 12:57:20+00:00,es,none
811694167894200320,144394582,"no necesito mas, si estoy junto a mi familia eternamente agradecida con ds",2016-12-21 22:05:44+00:00,es,1
811696467660271616,105399977,cuando te enamoras de cada flaca que pasa chimbote era chevere pero no me quirro ir de trujillo,2016-12-21 22:14:53+00:00,es,none
811558224621137920,1440224143,@nandoperu feliz dia pasala bonito en familia un abrazo fraterno,2016-12-21 13:05:33+00:00,es,none
811611200387575808,202424391,como cuando estas super triste y pones un playlist de camila y ha ash  los de la agencia se van a deprimir,2016-12-21 16:36:03+00:00,es,0
811582002398953472,27775541,@monilict justo hoy tengo la cena de fin de año del trabajo y vine en vestido,2016-12-21 14:40:02+00:00,es,none
811581908782055424,191687524,"nunca esperes nada bueno de nadie , es mas bonito vivir asi",2016-12-21 14:39:40+00:00,es,1
811651166425653248,304201190,keikolamujerdelaño  gracias por poner las bases al partido mas bueno de todos los tiempos somos naranjas,2016-12-21 19:14:52+00:00,es,1
811658517346062336,2421564739,juas ahora dicen que la paja se la van a hacer con tracer y su novia porque siempre se puede caer mas bajo aun no,2016-12-21 19:44:05+00:00,es,none
811660403646337024,160162379,mi culpa por comentarle en primer lugar,2016-12-21 19:51:34+00:00,es,neu
811659807925141504,327688296,rt por mi mama q me manda a comprar leche la muy desgraciada jajaj y estoy en el cuarto piso videomtv2016 abraham mateo,2016-12-21 19:49:12+00:00,es,0
811647323084308480,260414047,"@luisenrique3365 jeje el @tuiterocrema se perfila para periodista deportivo, pero si la atina le tendre mas respeto desde ya",2016-12-21 18:59:36+00:00,es,none
811641251464417280,54597445,@mrcdseatworld crei que era el almost blue de chet baker que luzfloridecepcion contigo,2016-12-21 18:35:28+00:00,es,0
811633092762841088,3350876285,"@boombitxhes @gabs_saucedo bueno cada quien con sus sentimientosss, yo si y demasiadooo",2016-12-21 18:03:03+00:00,es,neu
811673411521048576,568633693,@yurikitoksp lo haz asustado al pobre,2016-12-21 20:43:16+00:00,es,0
811669533316349952,451669253,"no entiendo, hasta hace unos dias te hablaba lindo, fresh y de la naaada cambian, y tu no hiciste nada kheeeeeeeeee sacandoconclusiones",2016-12-21 20:27:51+00:00,es,0
811670481153593344,2421564739,"@thecr_man se refieren a cierto inclito lanudo, no digo para poner a enfriar las mias",2016-12-21 20:31:37+00:00,es,none
811592249595281408,190051406,tumbes me trae buenos recuerdos,2016-12-21 15:20:45+00:00,es,1
811597072424124416,191687524,@atenea2guerrera exacto  cuando te esperanzas en algo o alguien y no resulta terminas decepcionada,2016-12-21 15:39:55+00:00,es,none
811600701570895872,212983310,@fiorellaaah @siriuscarlos yo solamente me rio con la pagina de memes hoteleros porque son muy on point,2016-12-21 15:54:20+00:00,es,none
811162491581562880,265836738,"perrita pelusa, en amazonas, perdio sus cachorros y adopto (robo dos gatitos recien nacidos para amamantarlos",2016-12-20 10:53:03+00:00,es,none
810852581723357184,770853570,justo hoy tenia que amanecer enfermo,2016-12-19 14:21:35+00:00,es,0
810852142923845632,807444851633647616,hola chicos perdon por no subir videos estube en fermo pero ahora no y a ya subi uno mirenlo,2016-12-19 14:19:50+00:00,es,none
810872568890687488,93753447,oye si sobretodo eso de trabajar duro 2017 se viene con grandes cosas porque siempre…,2016-12-19 15:41:00+00:00,es,none
810864585599307776,187243718,"que se te pierda el dni justo a dias de viajar, horrible, la verdad",2016-12-19 15:09:16+00:00,es,0
810895037135540224,770853570,"es cuestion de actitud, de perspectiva y circunstancias asi que buena cara a los momentos malos",2016-12-19 17:10:17+00:00,es,none
810893885169958912,88703614,tal parece que murio el embajador ruso en turquia violencia engendra violencia: juan pablo ii,2016-12-19 17:05:42+00:00,es,none
810899842805432320,160162379,"mi jefe, siendo un inutil en momentos en los que se necesita una segunda opinion desde que ingrese a este lugar",2016-12-19 17:29:22+00:00,es,0
810880219456434176,200333457,"hola jefecito @carlosjrubiofm ya conectada quisiera escuchar ""simplemente tu"" y ""no podras"" de cristian castro @fansdelaradio",2016-12-19 16:11:24+00:00,es,none
810918836580982784,312135199,me encanta estar de noche en la ic lo unico malo es que no puedo salir cuando mis amigos salen,2016-12-19 18:44:51+00:00,es,1
810910859622957056,323295065,@verdesrosas receta medica full pepas y descanso,2016-12-19 18:13:09+00:00,es,none
810843255717896192,706768392133419008,"elregaloquenuncallego fue el vaquero wody y su caballo, los imprimi ise mi recortable pero no lo niego fui feliz con lo que me alcanzaba",2016-12-19 13:44:31+00:00,es,1
810841778735775744,68986722,@pao_vales no tiene nada de malo ser coquetos,2016-12-19 13:38:39+00:00,es,neu
810834843441528832,136862729,que horrible sensacion cuando se te atasca una pastilla en la garganta meduele,2016-12-19 13:11:05+00:00,es,0
810845032831995904,761206811114569728,"→ ya lo sabes, sigue a @sedapal en sus redes sociales excelente semana para todos",2016-12-19 13:51:35+00:00,es,none
810844450947731456,160162379,"el tipo al que reemplazo se fue dejando todo el area lleno de problemas, encima llamo y apaga el celular",2016-12-19 13:49:16+00:00,es,0
810669947105972224,119967520,la final de @yosoy_peru esta esta muy interesante,2016-12-19 02:15:51+00:00,es,1
810672491253338112,595462901,rodrigo es malo me deja sola una semana,2016-12-19 02:25:58+00:00,es,0
810671965853859840,407126009,@yosoy_peru la imitadora de anita santibañez canta igualito a la original viendo la final,2016-12-19 02:23:52+00:00,es,none
810716519739125760,3103382751,"@ricardo_arjona saludos desde peru gano tu imitador , me encanta tus canciones",2016-12-19 05:20:55+00:00,es,1
810722044199444480,2169619526,ya ni voy a hacer bromas weon porque si yo hubiese leido eso durante la salida de zayn me hubiese empezado llorado y todo que triste,2016-12-19 05:42:52+00:00,es,neu
810810684502134784,599653674,@jksspicylatina espero que la hayas pasado lindo,2016-12-19 11:35:05+00:00,es,1
810810220507234304,3259411072,que tu primo te llame tan tempranito para que lo ayudes que esta detenido en la comisaria no tiene precio muerodesueño,2016-12-19 11:33:15+00:00,es,0
810798831222878208,42470899,"por que saben, con ella es la unica persona que llegaba a la u y empezaba a hablar de 5h y yo 1d",2016-12-19 10:47:59+00:00,es,none
810797881808613376,42470899,"arreglan todo, y listo, no saben como sr siente la gente detras de la pantalla, camila que paso  yo les tenia fe",2016-12-19 10:44:13+00:00,es,0
808772885364019200,281763696,_ hola _ _  _ la quiero *un abrazo a las rodillas*,2016-12-13 20:37:36+00:00,es,neu
808765829550665728,1474852008,@bluesofu noup tu corazon es de oro ese no hay y aparte es unico nunca podrian crear uno igual 🤷‍️,2016-12-13 20:09:34+00:00,es,1
810253213568004096,3013918396,shey esta yendo al canal seguro para el gran show y no vere cuentan todos bitches,2016-12-17 22:39:54+00:00,es,none
810255365396951040,134693394,"hoy tocan los fabulosos cadillacs, sum 41, papa roach, gondwana, simple plan y como 20 bandas masny no estoy ahi",2016-12-17 22:48:27+00:00,es,none
810266436119756800,91035261,"que me responda con un ''ok'', es signo patognomonico de que se molesto",2016-12-17 23:32:27+00:00,es,none
810280016688844800,2475649003,lo unico navideño que hay en mi casa son las luces del modem,2016-12-18 00:26:24+00:00,es,none
810281934085562368,3433885078,@dicediego1 @loprock soy un esclavo de fines de semana,2016-12-18 00:34:02+00:00,es,0
810287216681480192,167886627,nicole choteando idiotas desde tiempos inmemorables,2016-12-18 00:55:01+00:00,es,none
810351461636960256,1146364255,bailaste hermoso @emiliadrago gracias por el apoyo a @fiorellacayo1,2016-12-18 05:10:18+00:00,es,1
810300019551141888,568633693,@yurikitoksp tengo una amiga que dibuja genial s necesitas te paso su nombre,2016-12-18 01:45:53+00:00,es,neu
810339910557302784,4732076177,"@forceviciconte mica va a estar ne la 8g, porque sus palabras en ig me hace dudar, igual si sigue cbt peru y se queda alla mejor",2016-12-18 04:24:24+00:00,es,0
810323721030344704,44765267,"definitivamente la mejor decision de este sabado ha sido quedarme en casa con mis abuelos, prepararles la cena y conversar de todo",2016-12-18 03:20:04+00:00,es,1
810345073091211264,1029184669,"@moisesdelgadog gracias primito, le hare presente los saludos estas invitado si puedes vienes",2016-12-18 04:44:55+00:00,es,1
810325216824033280,425450833,"cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño",2016-12-18 03:26:01+00:00,es,0
810295853625778176,3433885078,"@dicediego1 @loprock ohhh ño ño ño  es el costo de trabajar estable pre quema jajajaja yara, me apunto para la quema mas seguro",2016-12-18 01:29:20+00:00,es,neu
810293264809132032,1674934483,@latiachuchi pero yo las saludo porque las estimo asi me crean perro,2016-12-18 01:19:03+00:00,es,neu
810272918722777088,550523075,ya estuviera re descontrolado jajajajja,2016-12-17 23:58:12+00:00,es,neu
810217366772731904,713834336,todos sufriendo por el vivoxelron,2016-12-17 20:17:28+00:00,es,0
810214205769076736,1225569499,con esto de la marcha del orgullo heterosexual ya no se si puedo comer conchitas en la cebicheria,2016-12-17 20:04:54+00:00,es,none
811412976590688256,312135199,una pizza una conversacion amena amigos buena noche,2016-12-21 03:28:23+00:00,es,1
811411872490655744,466722148,"@julianzucchi esa palabra es de yaco , asi le decia a patricio y yo creo que el no es el mejor personalmente",2016-12-21 03:24:00+00:00,es,0
811367821116641280,260963449,"@alvamendz tu no mas, los otros dos años anteriores yo ya chambeaba saliendo de la u no mas",2016-12-21 00:28:57+00:00,es,none
811460112330137600,357340230,"@jacobocisneros es joda, tranquilo un chico tan simpatico como tu no deberia molestarse sonrie o envejeceras ",2016-12-21 06:35:41+00:00,es,neu
811402705948315648,83981683,"@ron_quintanilla @belecastillo jajajaja cual domingo ohhh, estos ultimos dias me han elotado",2016-12-21 02:47:34+00:00,es,1
811401829208756224,3733934483,"@combate_atv impresionante lo que hizo alejandra por dios que feo que se hagan de rogar pa competir, falta de humildad vamos rojo",2016-12-21 02:44:05+00:00,es,0
811382021125734400,83981683,@ron_quintanilla @belecastillo jajajaja cuando estoy super full,2016-12-21 01:25:23+00:00,es,neu
811375963741290496,56401837,"@trujiyo @reporteropro al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",2016-12-21 01:01:19+00:00,es,0
